1.274424,1.834115,1.990044,1.568773,1.380698,2.003792,1.966913,1.247423,1.428867,2.142007,1.905927,1.160792,1.478235,2.209303,1.858638,1.113088,1.563745,2.277104,1.757321,1.092141,1.731576,2.289943,1.641141,1.180061,1.901717,2.286028,1.483796,1.19383,2.071605,2.222547,1.089933,1.272242,2.192113,2.148947,1.053663,1.377325,2.324205,2.007177,1.061306,1.534192,2.408023,1.836851,1.159836,1.660271,2.475679,1.646539,1.134501,1.82173,2.469738,1.111795,1.169396,1.932885,2.440985,1.069342,1.219277,2.075367,2.304093,1.09306,1.359324,2.144059,2.116693,1.191233,1.438996,2.220417,1.888645,1.157912,1.556447,2.238237,1.267114,1.162185,1.616419,2.274885,1.20969,1.191062,1.751153,2.161378,1.230892,1.338767,1.801415,1.664723,1.309278,1.41411,1.892295,1.637534,1.255809,1.506117,1.921405,1.461414
1.522558,1.303082,1.284429,1.184114,1.297383,1.315954,1.221723,1.531638,1.091289,1.174115,1.115772,1.444784,0.9529752,1.213065,1.01558,1.340657,1.088539,1.336983,1.094577,1.263,1.189544,1.500801,1.163663,1.061586,1.202824,1.417309,1.197216,0.8665808,1.091712,1.289145,1.539851,0.7611705,1.177892,1.180443,1.463031,0.8808091,1.362026,1.257486,1.371306,0.9882119,1.589337,1.286306,1.175642,1.02424,1.54068,1.2624,0.9770384,0.964937,1.446281,1.673882,0.8677877,1.043166,1.378962,1.590216,0.9174247,1.225362,1.498032,1.480187,0.9458108,1.472269,1.529606,1.283355,0.9044983,1.499761,1.464394,1.10224,0.8355201,1.462821,1.933474,1.004582,0.8983445,1.428726,1.811257,1.029869,1.05775,1.575608,1.663055,1.007712,1.23527,2.230041,1.430382,0.9118938,1.251121,2.020825,1.257261,0.829458,1.239709,1.939673
1.345921,1.621334,1.865458,1.670141,1.460173,1.774935,1.904931,1.271758,1.474303,1.895373,1.878185,1.189291,1.457792,1.962258,1.85936,1.143397,1.467228,2.062941,1.784361,1.132911,1.60635,2.129091,1.715017,1.221207,1.760908,2.184611,1.599139,1.219224,1.905802,2.158594,1.077466,1.252814,2.014123,2.111742,1.053582,1.320786,2.163068,2.007643,1.078501,1.468753,2.291087,1.887494,1.177318,1.610959,2.405972,1.744901,1.13871,1.771442,2.433705,1.060418,1.13069,1.898723,2.421531,1.037532,1.135808,2.063877,2.330706,1.07773,1.258023,2.182467,2.198777,1.179982,1.34558,2.312157,2.027933,1.132864,1.468685,2.381095,1.202352,1.101956,1.560041,2.43458,1.164768,1.084681,1.718704,2.362641,1.193798,1.21031,1.810773,1.683698,1.266986,1.273382,1.94687,1.635791,1.192978,1.362342,2.025638,1.44154
1.818085,1.326132,1.215692,1.205811,1.573812,1.262222,1.151516,1.647618,1.354652,1.092828,1.051721,1.611731,1.18562,1.132038,0.9888933,1.520121,1.256249,1.261425,1.086476,1.448031,1.263493,1.40673,1.161741,1.230378,1.196948,1.310214,1.186381,1.025011,1.046109,1.194335,1.661189,0.8794662,1.132172,1.125595,1.588875,0.9611348,1.315842,1.222701,1.509248,1.009919,1.514012,1.250914,1.319206,0.9981153,1.435521,1.214338,1.129772,0.9094785,1.351792,1.763856,0.9909159,1.003513,1.320923,1.683712,0.9875349,1.203698,1.462558,1.588319,0.9503704,1.443899,1.483923,1.41399,0.8689099,1.441684,1.401555,1.256928,0.7766499,1.408884,2.016769,1.150556,0.8525441,1.410245,1.895936,1.120593,1.02348,1.597655,1.753266,1.034193,1.201375,2.392463,1.546457,0.8948183,1.203162,2.250112,1.397877,0.7890988,1.200595,2.181568
1.418009,1.444146,1.709488,1.742645,1.551371,1.562421,1.80166,1.282945,1.538694,1.647058,1.800473,1.207742,1.465115,1.695161,1.814367,1.176646,1.399454,1.814318,1.773645,1.193973,1.500444,1.916619,1.757386,1.300526,1.619588,2.019227,1.682574,1.295162,1.720366,2.022765,1.066848,1.281358,1.795246,2.012826,1.060208,1.288183,1.944887,1.956384,1.10981,1.41235,2.097167,1.898113,1.217442,1.550722,2.24366,1.806033,1.179151,1.694428,2.291147,1.020243,1.140824,1.818892,2.304446,1.019552,1.102131,1.99398,2.26848,1.080418,1.197003,2.147163,2.202618,1.185834,1.279542,2.314999,2.092308,1.131483,1.39524,2.415323,1.138252,1.082062,1.50341,2.484151,1.126769,1.035055,1.672185,2.46505,1.167434,1.13541,1.796817,1.663851,1.234984,1.175344,1.964609,1.59549,1.145418,1.244326,2.079246,1.400092
2.098966,1.410107,1.14714,1.216287,1.868751,1.271424,1.080517,1.742424,1.666246,1.067873,0.9895806,1.761559,1.491514,1.081153,0.9647287,1.699183,1.499711,1.193219,1.077228,1.651851,1.410161,1.307161,1.157251,1.444055,1.261242,1.199723,1.16976,1.256139,1.063801,1.100286,1.741215,1.094636,1.123896,1.071663,1.68071,1.133332,1.279398,1.185398,1.631428,1.101655,1.429185,1.214585,1.464834,1.022135,1.322379,1.165875,1.307629,0.8893371,1.250873,1.811924,1.162319,0.9872305,1.254791,1.741365,1.126246,1.188057,1.410292,1.677741,1.02258,1.402365,1.420414,1.535763,0.8908939,1.364265,1.325056,1.417247,0.7571641,1.337351,2.032153,1.315727,0.8353009,1.373882,1.927241,1.255085,1.004335,1.590111,1.814205,1.117664,1.167879,2.453806,1.645808,0.9376344,1.144143,2.379865,1.533333,0.790853,1.149293,2.326224
1.475542,1.325735,1.536837,1.78708,1.627615,1.406409,1.66555,1.278175,1.589164,1.445407,1.682019,1.211974,1.476015,1.452047,1.730291,1.20417,1.364023,1.561488,1.727807,1.259576,1.438773,1.680019,1.762276,1.394544,1.517675,1.814977,1.726259,1.389682,1.560879,1.838611,1.052974,1.338836,1.57619,1.871619,1.066445,1.290316,1.701006,1.864297,1.143867,1.385613,1.856453,1.869239,1.263581,1.498668,2.016346,1.823328,1.231607,1.606146,2.071652,0.9903862,1.17768,1.701651,2.117132,1.011334,1.115541,1.870335,2.133559,1.092761,1.191948,2.040225,2.136211,1.196335,1.259897,2.228471,2.082303,1.137087,1.349281,2.341038,1.079591,1.08152,1.44534,2.425806,1.095045,1.030277,1.608423,2.460415,1.149964,1.118417,1.753025,1.6098,1.208509,1.140412,1.937702,1.524216,1.105324,1.177228,2.070348,1.342839
2.322561,1.533606,1.088125,1.212091,2.136129,1.346284,1.012088,1.817905,1.973811,1.121414,0.929,1.889218,1.814126,1.088605,0.937136,1.869209,1.772474,1.15412,1.061293,1.858351,1.610646,1.22018,1.143489,1.685,1.401964,1.097932,1.144099,1.537697,1.170528,1.010841,1.776831,1.385993,1.181509,1.018644,1.738644,1.390859,1.274798,1.146167,1.732935,1.279215,1.354823,1.176673,1.603512,1.126503,1.215483,1.11744,1.495977,0.9390108,1.151003,1.812335,1.365777,1.018612,1.182688,1.75879,1.322935,1.192986,1.345031,1.738338,1.171286,1.358404,1.344591,1.634282,0.9967406,1.27895,1.241833,1.561942,0.8129746,1.258789,1.986212,1.472579,0.8742085,1.325882,1.909371,1.406794,1.018234,1.557947,1.843149,1.243219,1.146515,2.412756,1.720446,1.04508,1.084474,2.39776,1.650667,0.8592143,1.093983,2.361023
1.509923,1.25586,1.363897,1.80887,1.673754,1.311309,1.510775,1.256797,1.606603,1.314132,1.537898,1.198197,1.470913,1.266778,1.618156,1.220427,1.34534,1.338742,1.653145,1.317966,1.415586,1.450237,1.730804,1.482221,1.462607,1.598416,1.729174,1.473728,1.454611,1.631686,1.032037,1.398477,1.397945,1.705548,1.065989,1.32021,1.473683,1.740571,1.17171,1.401174,1.609536,1.803093,1.304449,1.482518,1.76221,1.795211,1.279486,1.535903,1.813341,0.9657394,1.221472,1.569833,1.888716,1.006652,1.159617,1.709565,1.948754,1.106647,1.238792,1.877427,2.01344,1.203574,1.297224,2.066671,2.006598,1.141498,1.345348,2.175399,1.02773,1.088144,1.391843,2.275481,1.068943,1.05125,1.529189,2.356427,1.138711,1.145474,1.678123,1.530944,1.184941,1.164307,1.865152,1.433337,1.072726,1.17087,1.996627,1.276291
2.457328,1.65834,1.054835,1.193306,2.335079,1.455724,0.9556262,1.87323,2.227764,1.237542,0.8715285,1.987412,2.095463,1.167586,0.901134,2.015239,2.01997,1.169486,1.035033,2.046864,1.819531,1.169482,1.116091,1.929152,1.585295,1.023427,1.106935,1.837689,1.347931,0.9365629,1.774342,1.71627,1.31145,0.9690121,1.769472,1.699545,1.323319,1.104876,1.812399,1.529929,1.316672,1.134417,1.732727,1.322396,1.139097,1.067532,1.686241,1.089966,1.066433,1.765522,1.590262,1.126486,1.111782,1.736624,1.559223,1.238346,1.271576,1.763543,1.386598,1.3305,1.262399,1.700281,1.19109,1.203228,1.157075,1.677604,0.9709832,1.183342,1.890934,1.606163,0.9984733,1.272186,1.849651,1.556293,1.086326,1.506254,1.838472,1.392749,1.153946,2.281679,1.76273,1.202979,1.040355,2.31138,1.737761,0.9987464,1.047879,2.29433
