int,lat,date
19.90836551,-0.661313179,0.050758469
12.19984096,-0.500623691,0.054870544
11.10744639,-0.498384227,0.059554353
11.15454769,-0.491817656,0.05858189
15.86377861,-0.613054238,0.060732234
3.609724167,-0.27604537,0.049968483
9.898776646,-0.411549993,0.047279937
8.940584507,-0.455530023,0.06233618
16.72114156,-0.600797575,0.053619706
17.86511404,-0.637585568,0.054823696
9.345032567,-0.441356356,0.056860317
11.20341413,-0.437112288,0.044088363
6.946611354,-0.421317131,0.064646333
11.57946087,-0.478320185,0.05236254
8.446271177,-0.394187611,0.050543973
9.916854064,-0.458509695,0.057732363
6.496753475,-0.394853164,0.060807696
7.867539964,-0.339088885,0.041179295
13.86096908,-0.539053573,0.054320441
7.789399745,-0.3589355,0.046772995
11.04732957,-0.445703986,0.047166636
17.54067116,-0.592154271,0.047081418
10.11540579,-0.42501318,0.048685651
13.07712239,-0.538831175,0.058078252
7.7318397,-0.406150426,0.056784672
12.87866568,-0.481577759,0.046641337
10.50506721,-0.461959487,0.054827979
11.49967165,-0.437671828,0.043658962
9.707020063,-0.445324414,0.055532457
11.31795803,-0.489521847,0.056731927
11.3268638,-0.410489296,0.038777006
9.49526185,-0.402592156,0.046769845
7.135999843,-0.406041766,0.060177087
8.519697915,-0.385383455,0.047257453
10.32404373,-0.426622741,0.047964895
15.13418645,-0.543854247,0.049853196
17.4191464,-0.607071881,0.052586272
9.517474473,-0.436258236,0.053228441
16.10128744,-0.650245704,0.067105898
5.917247584,-0.327323372,0.048546575
11.67870168,-0.415264351,0.038738916
15.62778645,-0.555594872,0.049557429
9.080008363,-0.402461151,0.049261687
13.11882103,-0.521737145,0.05432078
14.94316799,-0.516179177,0.043937061
10.50787825,-0.438711415,0.050285786
11.20458219,-0.453351543,0.04834448
9.986911882,-0.438497212,0.05178522
7.861338447,-0.386865659,0.051666526
9.215070013,-0.412370381,0.049909006
14.5516229,-0.548033611,0.05341073
13.74515417,-0.528532363,0.051866486
10.66299329,-0.482438167,0.060177927
16.03610386,-0.587870574,0.053542501
7.99124552,-0.406490061,0.056039064
8.485147017,-0.394213421,0.050063304
10.36220174,-0.371180301,0.034939822
10.18115108,-0.412691341,0.046097968
7.109778476,-0.350516497,0.047206126
10.619024,-0.473175998,0.057717209
6.840411124,-0.344183841,0.047649444
16.80103541,-0.574532247,0.047158572
12.9794052,-0.482236189,0.047169974
9.153361297,-0.427762024,0.05383461
5.623659686,-0.343635489,0.053436086
8.170755491,-0.411216935,0.055817808
10.95104989,-0.432190511,0.045039339
4.638891706,-0.299111352,0.049904494
9.895542213,-0.487653001,0.063907172
16.42006436,-0.631373457,0.062215972
8.637960637,-0.364889083,0.042758534
15.9236442,-0.578164506,0.052508264
8.584294594,-0.389527986,0.048952131
10.1087884,-0.446950068,0.053741328
14.39355207,-0.558249295,0.055715576
13.4629193,-0.526045952,0.052912976
12.9209436,-0.517395695,0.055294606
13.17342768,-0.495057636,0.048971746
9.466690369,-0.437153194,0.054300986
12.35140015,-0.42364648,0.037426192
9.29195935,-0.427470988,0.053155229
-0.788277541,-0.077376475,0.026279752
13.77442428,-0.529548191,0.053317895
14.33528269,-0.544424326,0.053852427
19.23559965,-0.677628503,0.057240964
5.571546987,-0.347717853,0.05493634
15.24871811,-0.551045149,0.049834074
10.00687418,-0.445991472,0.054066852
12.36344762,-0.459662733,0.044336054
7.264094311,-0.364098226,0.050505146
12.08513223,-0.487947754,0.052081246
9.283061419,-0.409198019,0.049979732
16.76646654,-0.573290606,0.04696121
10.97651388,-0.460164391,0.051180666
8.372587877,-0.40488005,0.053673077
15.37292369,-0.545518686,0.047834067
3.122245395,-0.261322948,0.048095941
18.25275388,-0.662976164,0.0590124
10.17683711,-0.434270435,0.050382787
7.802826756,-0.345717711,0.042490995
15.78620165,-0.594473403,0.056672766
12.23900003,-0.511206273,0.056127063
10.23399268,-0.492904655,0.062982927
11.40093184,-0.477471806,0.052761956
13.05213295,-0.501101339,0.05047586
9.808150703,-0.479064648,0.061970415
10.82053429,-0.449924088,0.049926958
3.397521254,-0.140953503,0.017253078
12.67826172,-0.464524987,0.043187295
14.66173422,-0.560759497,0.054699415
6.579968183,-0.335821829,0.04679677
12.10889044,-0.527878043,0.061391953
17.92285666,-0.583719616,0.042870779
17.03406272,-0.649975129,0.062206621
8.951010179,-0.445665927,0.059501736
8.41758059,-0.392710611,0.049787509
9.945188913,-0.427084837,0.050333136
11.90580776,-0.519077749,0.059739238
15.35530921,-0.549004572,0.048988817
12.4687186,-0.547407961,0.063812061
7.566691865,-0.371121046,0.050096917
8.616845536,-0.401717589,0.051897147
13.28289525,-0.555460235,0.062232704
6.323599991,-0.345193791,0.049957064
7.828651037,-0.385968877,0.05242965
11.01592849,-0.472348712,0.053310728
6.071793422,-0.35162784,0.054242254
5.880966624,-0.365303863,0.056870332
14.19965841,-0.531378626,0.049895721
9.523984501,-0.407480233,0.047446204
3.500743767,-0.289140967,0.05361311
12.14225983,-0.513581588,0.057162956
8.776621477,-0.480128023,0.068028922
6.763929236,-0.331150853,0.045652315
9.278380707,-0.437341021,0.055367858
10.97351157,-0.477815622,0.055842798
16.27842058,-0.597728818,0.054803231
11.41697308,-0.441964534,0.046492623
6.582438937,-0.33720252,0.047225883
14.08527832,-0.519877602,0.050239513
11.80744557,-0.451305525,0.045758777
12.8101983,-0.520342753,0.054490409
17.86835626,-0.678604427,0.065440975
18.71183381,-0.639670563,0.051102153
13.69082201,-0.470920148,0.03990742
15.1137633,-0.55086724,0.050734371
13.21324162,-0.47378157,0.043678779
11.16792156,-0.454499834,0.0497006
9.675955952,-0.39541075,0.045348963
12.20289012,-0.439227825,0.040489507
5.332780738,-0.335411648,0.053688151
10.75704772,-0.484740627,0.058026315
8.633734748,-0.361732684,0.042247376
12.30164491,-0.49313163,0.051636459
10.73932863,-0.458761338,0.052150335
10.38678476,-0.462855334,0.056254007
9.38336557,-0.432061592,0.054614054
5.195280493,-0.361736417,0.060734365
12.13868482,-0.572629096,0.071112707
8.573072344,-0.387337342,0.048514342
10.70390347,-0.434575414,0.047578767
8.910829074,-0.380864302,0.04461942
5.470836544,-0.345657743,0.055092489
3.319686993,-0.352689808,0.068047483
9.754298558,-0.413428179,0.048681572
10.2645056,-0.439581665,0.050612849
8.182728339,-0.399545697,0.05310139
16.42178564,-0.642673901,0.064700364
7.723459797,-0.420446623,0.060113054
18.2064738,-0.688805967,0.065911177
10.50941299,-0.438549866,0.049279717
10.9749259,-0.445159192,0.049548958
8.410205413,-0.406079574,0.052470013
5.479681203,-0.331854946,0.052735063
8.264704444,-0.434020726,0.06031239
9.977570571,-0.447885905,0.054240774
11.37258369,-0.475287095,0.052247824
16.84111241,-0.569346401,0.045287765
11.38858578,-0.484912052,0.05519641
3.51634102,-0.258050344,0.045757985
9.756740349,-0.40515115,0.045488215
8.592806721,-0.396736159,0.050521548
12.29384628,-0.461781647,0.045162975
7.328909592,-0.404724837,0.059821598
14.46273376,-0.607001354,0.066006727
9.470207899,-0.39996104,0.048380381
13.52944745,-0.48919998,0.044690398
7.52503579,-0.338558867,0.042498435
13.06336071,-0.488779259,0.047750582
6.106668303,-0.329012881,0.048766528
17.03109159,-0.600542318,0.051229895
11.98349983,-0.467002242,0.048645784
13.94038457,-0.485718305,0.041587353
14.90643622,-0.549397981,0.052344806
12.64731627,-0.481742719,0.047707727
7.390169014,-0.359668759,0.048388198
10.9691664,-0.492645498,0.059352887
7.771350797,-0.406146214,0.057198414
10.57301882,-0.473456514,0.057925908
14.25302298,-0.504191601,0.044744338
14.29659876,-0.575540274,0.061602551
9.729838091,-0.482358689,0.06295207
17.36455597,-0.618030345,0.054536103
13.97082955,-0.615485548,0.071599282
7.58384986,-0.398315622,0.055974261
11.90510336,-0.49648521,0.055157053
19.60815611,-0.653342224,0.050704074
15.74142778,-0.580204424,0.054171027
12.72690043,-0.468405237,0.044575009
8.674378716,-0.400255992,0.051066714
8.874753236,-0.437511548,0.057414353
4.898258173,-0.291511954,0.045928863
6.978944922,-0.368601901,0.052701211
10.90141858,-0.447183452,0.049283508
12.50372135,-0.467546962,0.045983746
10.53561232,-0.42307827,0.045109272
12.55979681,-0.544218012,0.062616936
7.748364257,-0.349794157,0.045297209
5.131021919,-0.358084959,0.059925452
21.22429576,-0.685013205,0.048244103
10.19847453,-0.469106771,0.058637937
8.657477144,-0.367011898,0.043519305
14.56635802,-0.540945015,0.051305363
14.70561275,-0.543827271,0.052197616
11.44089421,-0.477902205,0.052677127
10.0110659,-0.457630611,0.057292962
11.52732812,-0.461113385,0.048410894
10.38713466,-0.485108046,0.061995822
15.11003743,-0.545614997,0.049606844
17.34799016,-0.575916383,0.044439569
6.520332953,-0.371907943,0.055523188
9.663375949,-0.435536114,0.053202095
6.896860249,-0.353981658,0.050405766
15.6238693,-0.594876916,0.057211393
8.089188347,-0.407067704,0.055646738
17.53225255,-0.544184457,0.03652138
11.96210082,-0.471302693,0.049646011
14.299742,-0.542024068,0.052791054
7.632682716,-0.432204968,0.063778736
12.60411182,-0.5153442,0.055068477
8.981339371,-0.422372289,0.05400695
7.192333958,-0.324409417,0.041592581
10.67673377,-0.457209638,0.053534277
12.88363771,-0.514019379,0.053696697
7.474863145,-0.390703119,0.053549749
7.413624195,-0.415661485,0.061272076
13.1112571,-0.500302981,0.049582807
8.954494855,-0.356857413,0.039521037
9.661247233,-0.414141681,0.048916512
10.63519809,-0.449204298,0.051139343
9.225633355,-0.421043972,0.052681603
8.564275621,-0.380213863,0.046748326
12.08395299,-0.550296949,0.06624731
11.140626,-0.455304696,0.049512068
16.46069766,-0.581669496,0.050950181
9.650802737,-0.461326094,0.059740761
10.35038199,-0.484784457,0.060897541
16.26799239,-0.607595847,0.056975222
8.240766495,-0.397159307,0.052486551
8.754128003,-0.426456892,0.056356325
11.55630201,-0.474123033,0.052036372
9.860526649,-0.407580049,0.04610698
11.71130516,-0.497228256,0.055969366
13.96824883,-0.561373827,0.05909794
10.07994616,-0.420142367,0.048493125
10.31848127,-0.437236404,0.050459552
17.59486134,-0.636977874,0.056261722
8.672261348,-0.414165401,0.053756471
15.19520103,-0.559376233,0.052014282
11.77278902,-0.47457614,0.050870598
8.934962251,-0.385245344,0.046291629
9.598598907,-0.439654164,0.054360549
10.55681226,-0.470468168,0.055892665
8.969938365,-0.429010839,0.05457467
13.88933178,-0.52783,0.051075926
12.22663625,-0.434179318,0.040277272
12.3005732,-0.513468179,0.056987636
15.50689094,-0.578436787,0.054159259
4.370175442,-0.309810865,0.0527516
14.33323032,-0.533197722,0.050747895
15.44975907,-0.562549192,0.051434517
8.988860697,-0.414476558,0.051706542
8.502938391,-0.334309283,0.03745341
9.849430523,-0.468718659,0.058606804
2.92775144,-0.317007266,0.061667394
12.51636324,-0.457304403,0.042806616
15.19764491,-0.534609695,0.046696783
15.887198,-0.551485366,0.046183958
12.20403793,-0.520061037,0.059936149
8.704494579,-0.428948699,0.056293846
8.747006738,-0.438159762,0.058369576
10.93434243,-0.501857453,0.06187725
6.4071677,-0.370576106,0.055860996
15.11099839,-0.55688361,0.051469879
8.004312464,-0.36827023,0.046477079
2.927008129,-0.277513746,0.05309577
13.1640311,-0.534349466,0.056630648
11.21205065,-0.462886853,0.051150548
10.26565851,-0.454451553,0.053197673
8.91494153,-0.362548582,0.040437357
13.93742594,-0.532434454,0.053103543
12.9463234,-0.536009359,0.057564501
5.277011804,-0.308915143,0.04802753
13.17016347,-0.502347385,0.049740914
10.48565091,-0.483039745,0.060430686
7.568513522,-0.390353101,0.05317395
11.93023273,-0.511152265,0.058735138
11.20132147,-0.456040438,0.05056037
7.179231782,-0.332276488,0.043146466
12.93432078,-0.549304929,0.061278513
16.80856966,-0.579041909,0.047516056
10.27377356,-0.453229523,0.055479866
7.924891526,-0.372272709,0.048556298
18.6389315,-0.626431914,0.05014193
11.8832373,-0.500184739,0.056274201
14.07662948,-0.501429346,0.045659898
8.525312802,-0.423896985,0.056554213
18.12815315,-0.579424777,0.042165374
4.755375785,-0.424093635,0.076732708
13.80838355,-0.45169087,0.035413817
13.22430359,-0.461220559,0.040526868
11.4324133,-0.470881435,0.051929828
13.47550461,-0.551560231,0.059747673
11.78381802,-0.428426761,0.040027332
8.051756893,-0.388375066,0.050657672
9.29041326,-0.459070358,0.061937099
8.221729515,-0.402411266,0.052372575
9.053124147,-0.386293223,0.046126605
7.109538422,-0.358033722,0.049266308
16.52414832,-0.547587743,0.042358913
3.141003102,-0.300794332,0.057718569
12.27903925,-0.485355383,0.050391579
14.30165542,-0.496792773,0.042812723
15.3477006,-0.570838223,0.052829437
14.33853328,-0.552027456,0.055629208
7.297959268,-0.384864596,0.053530051
9.378768768,-0.346727474,0.035459231
15.13234339,-0.585458741,0.057661957
15.8812369,-0.546618453,0.045194207
15.41719983,-0.547148869,0.04846524
10.41081128,-0.444481068,0.051446177
7.807931629,-0.375484376,0.050638183
10.59831589,-0.445153928,0.049971578
10.72966971,-0.449544379,0.050351896
8.008025485,-0.402652131,0.054420928
9.321703325,-0.432282566,0.055119449
9.550632413,-0.461401086,0.060323684
9.740100109,-0.414022049,0.047452395
8.635782901,-0.433728354,0.05780008
15.58643313,-0.568288339,0.052306506
8.379600501,-0.373878019,0.046124622
11.2089343,-0.401798138,0.036959827
15.30789956,-0.534825387,0.046119104
12.66616401,-0.492369082,0.049660879
10.66554846,-0.483541579,0.058101285
15.59114813,-0.569012765,0.051839038
12.58612835,-0.466984032,0.045605126
11.65626314,-0.498763364,0.05789584
10.9986151,-0.453417532,0.050054488
14.04747424,-0.590595923,0.066290477
12.67142437,-0.517437666,0.056631644
7.864483073,-0.385079204,0.052440384
13.18569556,-0.504426745,0.050420257
10.09771316,-0.416650601,0.046145783
10.02707308,-0.400757224,0.04378935
13.55322615,-0.51866998,0.051602805
6.688241109,-0.335062128,0.046351796
15.15832353,-0.617345764,0.065155171
6.358451348,-0.332731195,0.047203195
7.774737694,-0.345951048,0.043509138
8.645770102,-0.433365473,0.058646105
8.94696141,-0.414313125,0.051962669
11.08102878,-0.415668506,0.041179131
12.53420394,-0.559048349,0.065547461
10.90312856,-0.497733899,0.06120682
8.366370573,-0.441987101,0.060852282
6.100733329,-0.317960685,0.045053645
14.41635024,-0.542445941,0.051713444
5.699262863,-0.311590541,0.045864082
10.82097162,-0.448971289,0.051651836
11.17862351,-0.450090143,0.049755474
8.457619204,-0.372869399,0.045229502
7.55247506,-0.338710751,0.042042667
3.497977775,-0.283739899,0.051411706
9.371104381,-0.437515787,0.05635636
8.181670292,-0.324380608,0.036624178
10.90419892,-0.463074104,0.052847172
11.30942351,-0.440593655,0.045732696
12.5985514,-0.468586412,0.045352356
12.89077031,-0.491275189,0.048967536
9.509969473,-0.439618499,0.05486734
17.63168548,-0.615976047,0.052221205
11.44862982,-0.562196308,0.071753761
9.365607965,-0.397692923,0.046054132
16.66423175,-0.608371016,0.055037286
7.802445689,-0.346747269,0.042929464
11.9947765,-0.43842781,0.042063403
22.98483014,-0.701768765,0.04494544
11.5330105,-0.455545387,0.048324854
12.15991328,-0.506814012,0.056737994
5.791373581,-0.389603557,0.062895448
13.55483773,-0.527469984,0.053162578
4.935554792,-0.299797953,0.047771102
8.747125018,-0.373596553,0.043629982
16.59242925,-0.600390796,0.054700166
7.382892215,-0.438358859,0.065705261
18.22262467,-0.617609733,0.049531402
11.72858367,-0.505575982,0.05829102
10.57045915,-0.441205061,0.048424419
13.055139,-0.494921133,0.048213168
6.942804808,-0.427168048,0.065713839
13.56884976,-0.544132803,0.05651637
16.35512912,-0.600545601,0.054328576
10.35698894,-0.445306661,0.051232322
8.284935232,-0.379326297,0.048182333
13.52085122,-0.488392686,0.045056153
7.334868921,-0.351261164,0.046602844
10.26880625,-0.484495645,0.061283747
18.88162593,-0.640393582,0.051080144
5.049068143,-0.301109381,0.046750098
16.16160731,-0.56909138,0.049684306
13.45592485,-0.522030448,0.053647066
8.121026018,-0.439575883,0.061963542
10.69670286,-0.453404987,0.052455062
10.43433188,-0.412809558,0.044919279
13.42087761,-0.526015746,0.053836513
7.726862136,-0.355981207,0.045092383
4.844354814,-0.287546093,0.044992148
10.73216039,-0.40210032,0.039519338
3.264659042,-0.258111299,0.047640807
11.45245341,-0.445311922,0.046304449
9.351880585,-0.408678255,0.048749508
6.829927183,-0.401124896,0.059692614
10.65675294,-0.444421127,0.049552247
7.280766862,-0.379037789,0.054148197
16.40430105,-0.590753488,0.052595892
12.00899497,-0.450077292,0.044774465
4.646966177,-0.311168463,0.051321323
10.31755665,-0.422155617,0.047417366
12.43064496,-0.515756839,0.05740674
7.336550964,-0.35049263,0.046677925
11.1104656,-0.38171147,0.03491356
11.86423199,-0.524107459,0.061929872
12.51526538,-0.588697998,0.073799352
8.803289023,-0.375348731,0.04383306
14.84526804,-0.525689259,0.046632038
5.263160987,-0.342269644,0.055031076
7.886325782,-0.367855043,0.048118264
12.34279148,-0.459109097,0.043688435
18.3475457,-0.633473528,0.052451679
